user_id,return_reason,days_to_return,return_status,return_amount
306,Quality Issue,24,Approved,753.81
5799,Wrong Item,4,Approved,4112.74
5540,Damaged,6,Approved,1575.81
5591,Wrong Item,12,Rejected,1924.26
5302,Quality Issue,15,Pending,3738.04
3893,Wardrobing,5,Approved,3027.29
3133,Changed Mind,18,Approved,3017.76
5949,Quality Issue,16,Approved,348.19
3314,Changed Mind,23,Pending,1169.47
3855,Wrong Item,28,Approved,1450.13
1271,Quality Issue,6,Approved,4975.2
4481,Damaged,15,Pending,1201.06
4917,Damaged,25,Approved,1929.08
4072,Quality Issue,3,Approved,1043.5
2992,Damaged,25,Approved,2422.59
1188,Quality Issue,13,Approved,100.35
204,Quality Issue,24,Approved,4037.31
3764,Damaged,19,Pending,4425.6
4099,Wrong Item,28,Rejected,2502.93
4636,Quality Issue,7,Pending,4240.91
5703,Changed Mind,26,Approved,124.46
2985,Changed Mind,18,Approved,2243.02
4975,Wrong Item,23,Approved,934.17
4298,Changed Mind,23,Approved,2013.12
1664,Wrong Item,18,Approved,2168.03
5071,Damaged,15,Pending,3426.4
320,Quality Issue,24,Approved,4030.68
3594,Damaged,16,Pending,4714.71
5643,Damaged,29,Pending,1568.42
3954,Wrong Item,21,Approved,3477.05
5623,Changed Mind,20,Approved,4203.48
337,Wardrobing,18,Rejected,2060.06
3195,Wardrobing,9,Approved,2847.4
4684,Wrong Item,23,Approved,3465.08
3854,Quality Issue,9,Approved,487.03
5284,Changed Mind,19,Pending,3145.44
2776,Wrong Item,24,Approved,2759.58
4096,Wrong Item,15,Approved,1612.35
2519,Damaged,29,Pending,4975.47
5233,Quality Issue,7,Rejected,499.89
717,Quality Issue,8,Approved,4758.01
1525,Wrong Item,11,Pending,3224.25
581,Damaged,29,Pending,390.94
4213,Changed Mind,17,Pending,986.14
1397,Quality Issue,10,Pending,3931.52
1903,Damaged,29,Approved,1060.44
5020,Wrong Item,14,Pending,329.07
2162,Wrong Item,2,Pending,2781.29
875,Quality Issue,27,Approved,4993.09
126,Quality Issue,7,Approved,1958.7
1361,Quality Issue,28,Approved,2265.34
5489,Wardrobing,4,Approved,3892.31
3292,Wrong Item,18,Approved,3033.98
5969,Wrong Item,18,Approved,1424.2
1291,Wrong Item,28,Approved,2783.37
2109,Changed Mind,28,Approved,2354.97
980,Wardrobing,3,Approved,179.92
2391,Damaged,27,Approved,626.71
3380,Damaged,26,Pending,3063.99
4849,Quality Issue,16,Approved,829.28
2209,Quality Issue,26,Pending,3868.32
4630,Wrong Item,23,Approved,2506.6
3757,Wrong Item,13,Approved,521.09
1751,Changed Mind,26,Approved,4763.46
5474,Damaged,3,Approved,4207.86
2606,Changed Mind,5,Rejected,3230.9
906,Damaged,7,Approved,3753.13
5777,Wardrobing,17,Approved,3359.51
5481,Wrong Item,5,Pending,163.27
298,Quality Issue,9,Approved,3141.32
5415,Damaged,9,Approved,1298.58
5685,Wrong Item,9,Pending,4744.56
4975,Changed Mind,4,Approved,2104.36
1530,Quality Issue,9,Approved,3553.0
3788,Changed Mind,10,Approved,829.42
3230,Damaged,3,Approved,2418.0
3721,Quality Issue,18,Approved,611.43
3699,Changed Mind,11,Approved,2091.92
3836,Wrong Item,6,Approved,2845.9
3085,Changed Mind,16,Approved,3199.24
4143,Wrong Item,11,Approved,2037.84
3160,Wrong Item,21,Pending,878.48
99,Changed Mind,9,Pending,3332.25
212,Damaged,29,Approved,158.41
5749,Damaged,5,Approved,4062.43
5456,Damaged,25,Approved,3408.93
3514,Quality Issue,21,Approved,3893.77
1048,Quality Issue,21,Approved,4870.93
4689,Damaged,27,Approved,1702.77
860,Damaged,15,Approved,2710.22
2264,Wrong Item,22,Pending,3199.77
1980,Wrong Item,17,Rejected,2970.54
75,Damaged,21,Rejected,3205.07
4843,Damaged,17,Pending,4715.73
3059,Changed Mind,29,Approved,2471.19
1898,Changed Mind,11,Approved,4322.4
3044,Wrong Item,22,Approved,3193.07
1,Wrong Item,7,Approved,3934.42
2622,Damaged,4,Approved,1706.87
3118,Wrong Item,21,Approved,1712.78
2039,Wrong Item,8,Rejected,4682.74
4983,Wardrobing,3,Approved,4181.68
1499,Changed Mind,20,Approved,2580.81
827,Quality Issue,19,Pending,2357.64
3166,Damaged,20,Approved,1330.65
5324,Quality Issue,15,Approved,1116.91
2252,Wardrobing,25,Approved,1205.79
280,Damaged,3,Approved,4714.31
5820,Changed Mind,7,Pending,1406.31
2666,Damaged,13,Pending,2287.18
1038,Changed Mind,29,Rejected,3441.6
3694,Damaged,22,Approved,3262.88
1918,Quality Issue,16,Pending,3877.73
5627,Damaged,28,Rejected,1957.81
1764,Quality Issue,27,Pending,1728.88
3301,Quality Issue,5,Approved,2562.89
3260,Quality Issue,17,Approved,3210.16
1455,Quality Issue,28,Approved,4973.55
2996,Damaged,8,Approved,2978.29
655,Changed Mind,7,Pending,3861.94
3863,Wardrobing,3,Approved,4630.13
4550,Quality Issue,29,Rejected,116.36
5701,Damaged,8,Approved,1344.64
1955,Quality Issue,20,Approved,115.92
1712,Wrong Item,10,Pending,4526.8
3293,Wardrobing,22,Approved,1998.43
4157,Quality Issue,27,Approved,2942.19
5955,Damaged,4,Approved,2468.42
151,Changed Mind,13,Rejected,3791.27
1430,Damaged,18,Approved,1904.14
1575,Wrong Item,7,Approved,159.81
1533,Wrong Item,20,Approved,1858.6
2783,Changed Mind,12,Rejected,2404.72
5238,Wardrobing,3,Approved,2086.68
186,Wardrobing,19,Approved,1437.77
4896,Damaged,4,Approved,573.0
3707,Damaged,8,Approved,237.62
3692,Changed Mind,7,Approved,4564.04
4070,Wrong Item,4,Approved,423.12
693,Quality Issue,14,Pending,2045.4
4481,Wardrobing,26,Pending,483.75
1489,Damaged,11,Approved,644.46
3100,Wrong Item,9,Approved,3272.57
4062,Changed Mind,24,Approved,4627.06
3624,Quality Issue,28,Approved,1806.23
1939,Wardrobing,11,Approved,3753.59
2377,Quality Issue,4,Approved,3924.47
2860,Wrong Item,23,Approved,3237.84
248,Wardrobing,3,Pending,4356.76
4357,Changed Mind,29,Rejected,1014.77
600,Wardrobing,20,Approved,468.15
2752,Quality Issue,28,Approved,2334.68
3930,Quality Issue,7,Approved,2716.67
483,Wrong Item,7,Approved,1922.91
5974,Wrong Item,20,Approved,4617.3
2264,Wardrobing,23,Approved,704.75
95,Wardrobing,13,Approved,4671.51
3952,Quality Issue,14,Approved,2170.26
3346,Wardrobing,13,Approved,4183.14
3842,Wrong Item,4,Approved,1951.43
4507,Changed Mind,26,Rejected,2589.23
2854,Quality Issue,27,Pending,3471.89
4961,Changed Mind,28,Approved,2421.7
2221,Changed Mind,16,Approved,4382.81
3272,Quality Issue,7,Pending,2731.53
952,Changed Mind,13,Approved,188.83
3720,Wrong Item,21,Approved,4013.1
1570,Changed Mind,7,Rejected,2521.43
4181,Damaged,7,Approved,3399.65
4807,Damaged,29,Approved,1685.21
5154,Changed Mind,3,Rejected,3524.69
5575,Changed Mind,19,Approved,3639.45
734,Wardrobing,7,Approved,4992.89
828,Wrong Item,3,Approved,1887.52
5558,Damaged,20,Pending,1176.23
2285,Quality Issue,7,Rejected,2461.13
157,Changed Mind,22,Approved,3489.82
1722,Wardrobing,25,Approved,2460.37
5018,Changed Mind,16,Approved,4322.23
2130,Quality Issue,7,Approved,4819.57
461,Changed Mind,28,Approved,4901.63
4333,Damaged,13,Pending,716.95
1168,Wardrobing,23,Rejected,1293.31
2117,Quality Issue,8,Pending,1543.37
24,Wrong Item,7,Approved,4650.46
3612,Quality Issue,21,Approved,3928.05
2672,Changed Mind,8,Pending,694.72
5203,Damaged,17,Pending,2248.03
2007,Damaged,19,Approved,4653.19
1228,Changed Mind,6,Approved,1110.62
996,Wardrobing,11,Rejected,2812.22
1201,Quality Issue,8,Approved,3477.23
2707,Damaged,3,Pending,417.53
523,Quality Issue,28,Approved,2216.03
2415,Damaged,3,Approved,4598.84
5129,Wrong Item,25,Approved,157.81
4606,Damaged,14,Approved,3203.62
3824,Quality Issue,10,Rejected,4383.1
5359,Wrong Item,17,Approved,2206.82
4682,Wardrobing,3,Rejected,1368.96
3916,Wrong Item,20,Approved,3660.63
5179,Quality Issue,5,Approved,1898.1
747,Wrong Item,23,Approved,1738.68
4910,Damaged,23,Approved,1376.26
1773,Quality Issue,29,Approved,4807.86
4399,Changed Mind,8,Approved,3752.28
5480,Changed Mind,25,Pending,779.25
2977,Quality Issue,12,Approved,1557.52
533,Changed Mind,12,Approved,4493.39
2222,Changed Mind,20,Approved,4165.31
2442,Quality Issue,17,Approved,1825.61
5621,Quality Issue,9,Rejected,3574.89
5656,Damaged,8,Approved,593.99
3411,Wrong Item,20,Pending,829.9
5704,Wrong Item,29,Approved,4514.19
2618,Wrong Item,9,Approved,2762.53
2468,Wardrobing,17,Approved,767.36
5020,Damaged,11,Approved,2503.74
4005,Quality Issue,9,Approved,2373.44
3135,Wardrobing,24,Pending,4984.64
2741,Quality Issue,22,Pending,171.68
4234,Damaged,15,Approved,3724.22
4521,Wardrobing,16,Pending,3806.11
2944,Wrong Item,14,Approved,3897.74
190,Damaged,29,Rejected,3910.19
612,Wrong Item,28,Pending,3577.26
865,Damaged,5,Pending,2176.65
2773,Changed Mind,25,Approved,342.15
3686,Damaged,12,Approved,4841.18
4823,Changed Mind,20,Approved,1286.72
1396,Damaged,28,Approved,1595.62
4720,Wardrobing,14,Approved,848.45
3997,Damaged,15,Pending,1725.64
310,Wardrobing,19,Approved,1706.31
2108,Damaged,11,Approved,1862.51
1816,Changed Mind,10,Approved,2077.51
5320,Changed Mind,19,Approved,3372.63
5528,Quality Issue,8,Approved,4857.3
4916,Damaged,20,Pending,2659.83
3169,Quality Issue,9,Rejected,4971.07
2958,Quality Issue,5,Approved,369.99
1869,Quality Issue,5,Approved,1940.93
4638,Quality Issue,10,Approved,247.81
518,Wardrobing,5,Approved,3026.82
1627,Wardrobing,11,Approved,4897.75
812,Quality Issue,14,Approved,1140.0
2966,Damaged,9,Approved,3616.31
1799,Damaged,17,Approved,3839.36
1185,Changed Mind,13,Approved,607.45
2259,Wardrobing,5,Pending,2220.18
5166,Wrong Item,12,Pending,784.76
3349,Damaged,3,Approved,1825.7
4939,Wrong Item,22,Approved,4053.48
5484,Wrong Item,14,Approved,1524.07
5413,Wardrobing,19,Rejected,4673.28
2107,Quality Issue,6,Pending,3903.59
5265,Damaged,14,Approved,1389.63
5457,Wrong Item,24,Approved,2188.34
5758,Damaged,8,Pending,3126.93
2107,Quality Issue,29,Approved,3073.0
1371,Quality Issue,14,Rejected,2858.85
3506,Damaged,6,Approved,1943.44
5591,Wrong Item,7,Approved,4725.78
5404,Wardrobing,15,Approved,530.74
3428,Changed Mind,28,Approved,3202.08
896,Wardrobing,2,Pending,274.34
2535,Quality Issue,7,Approved,2823.04
4285,Wardrobing,13,Pending,1003.11
3363,Changed Mind,26,Approved,513.08
2073,Wardrobing,29,Approved,358.73
2056,Damaged,19,Approved,4782.47
359,Damaged,26,Pending,729.36
1732,Damaged,24,Approved,1861.22
4017,Changed Mind,14,Approved,2404.56
1448,Quality Issue,26,Approved,219.49
5961,Damaged,5,Approved,4630.7
495,Damaged,2,Approved,175.07
3533,Wardrobing,18,Approved,4566.47
2980,Damaged,18,Approved,255.79
5000,Quality Issue,28,Approved,2110.42
5327,Quality Issue,10,Approved,3936.42
3261,Damaged,8,Pending,221.41
3781,Quality Issue,20,Approved,4068.09
4194,Damaged,23,Pending,2404.94
3126,Wardrobing,3,Approved,2409.18
1110,Changed Mind,16,Approved,1012.19
2572,Wardrobing,13,Rejected,1244.36
1450,Changed Mind,25,Rejected,4013.15
2787,Damaged,26,Approved,150.94
3691,Wrong Item,6,Pending,1662.01
1256,Changed Mind,18,Approved,1669.7
1497,Wrong Item,22,Pending,1427.14
4938,Changed Mind,10,Approved,1622.75
2267,Wrong Item,28,Approved,700.44
1191,Damaged,27,Pending,916.88
4280,Quality Issue,7,Approved,2830.07
4300,Quality Issue,3,Approved,2852.27
4957,Quality Issue,18,Pending,4655.4
4560,Quality Issue,26,Approved,2707.93
5952,Wardrobing,4,Pending,2245.44
3450,Changed Mind,23,Approved,566.21
1721,Quality Issue,22,Approved,3706.72
5178,Quality Issue,6,Approved,2285.71
1589,Quality Issue,1,Rejected,3819.81
1747,Quality Issue,4,Approved,1048.18
4971,Damaged,29,Approved,3114.61
5290,Quality Issue,28,Rejected,3648.74
2037,Damaged,1,Pending,1872.55
4377,Changed Mind,4,Approved,2451.5
5535,Changed Mind,26,Pending,415.33
4793,Quality Issue,3,Pending,1424.44
30,Changed Mind,24,Pending,905.98
3988,Quality Issue,14,Approved,1935.81
1020,Damaged,5,Pending,536.99
5079,Changed Mind,12,Pending,4160.15
403,Wardrobing,8,Approved,3694.67
5959,Damaged,20,Approved,4341.3
1064,Damaged,26,Approved,4744.0
2521,Quality Issue,4,Pending,2864.46
1405,Wrong Item,4,Approved,3751.3
4884,Quality Issue,13,Approved,2501.66
2361,Quality Issue,24,Approved,3950.49
4468,Changed Mind,20,Pending,2729.94
404,Damaged,4,Approved,3707.94
2718,Wrong Item,12,Rejected,1447.67
5467,Changed Mind,12,Pending,3465.9
5562,Wrong Item,3,Approved,2934.86
1253,Quality Issue,12,Approved,1324.2
2367,Damaged,25,Approved,3459.77
2455,Damaged,6,Pending,1914.37
3393,Quality Issue,16,Pending,3182.14
3225,Wrong Item,20,Approved,3325.46
636,Changed Mind,21,Pending,3388.95
4577,Quality Issue,11,Approved,3449.63
1355,Changed Mind,18,Approved,2145.07
1890,Changed Mind,22,Approved,3160.94
5045,Damaged,19,Rejected,4543.06
4138,Damaged,25,Approved,433.77
2380,Changed Mind,8,Rejected,3937.64
5475,Wrong Item,5,Approved,730.97
2365,Wrong Item,28,Approved,2381.37
3393,Damaged,22,Pending,903.98
1476,Quality Issue,15,Approved,3933.86
1100,Wrong Item,18,Approved,282.1
2950,Damaged,27,Rejected,3535.58
3379,Quality Issue,26,Approved,2067.4
4835,Changed Mind,24,Approved,1398.75
2346,Wrong Item,18,Approved,4806.26
5371,Changed Mind,22,Pending,1531.1
3645,Quality Issue,18,Approved,1137.35
421,Wrong Item,15,Approved,2214.18
4435,Wrong Item,21,Rejected,1581.0
3449,Damaged,3,Approved,3666.26
2337,Wrong Item,25,Approved,247.78
2804,Changed Mind,11,Approved,3491.09
1811,Damaged,17,Pending,2168.34
3686,Wardrobing,20,Approved,3941.29
3402,Damaged,11,Approved,1736.1
2684,Wrong Item,11,Approved,188.86
1712,Quality Issue,7,Approved,3840.06
2392,Changed Mind,5,Approved,749.44
2988,Damaged,26,Approved,2441.1
2832,Damaged,16,Approved,4181.68
1856,Quality Issue,21,Approved,4632.48
3492,Wrong Item,7,Approved,1305.44
1360,Quality Issue,26,Approved,4207.01
3006,Changed Mind,11,Approved,3902.93
730,Damaged,15,Pending,4625.47
2833,Changed Mind,16,Approved,4094.25
4704,Damaged,23,Approved,538.53
4908,Changed Mind,6,Approved,4727.48
4169,Wardrobing,27,Approved,221.06
4474,Quality Issue,6,Pending,1783.42
396,Wardrobing,20,Rejected,2007.25
2049,Changed Mind,8,Approved,2477.8
3926,Damaged,27,Approved,1252.62
4804,Damaged,18,Approved,706.61
3498,Damaged,28,Approved,4201.53
5122,Quality Issue,28,Approved,3244.92
1639,Quality Issue,10,Approved,2426.98
921,Quality Issue,9,Approved,3895.56
519,Quality Issue,6,Approved,4584.27
3497,Wrong Item,22,Approved,1197.24
3992,Damaged,3,Approved,1682.26
1712,Damaged,8,Approved,4678.18
4702,Wardrobing,27,Approved,2765.81
4436,Wrong Item,20,Approved,1478.07
2161,Wrong Item,15,Approved,875.29
1433,Damaged,6,Approved,4944.68
4454,Wardrobing,25,Pending,2721.62
4029,Damaged,25,Approved,4325.06
1025,Quality Issue,4,Approved,3216.38
1531,Damaged,23,Approved,2273.95
2916,Damaged,11,Approved,4305.66
3067,Changed Mind,21,Rejected,1846.89
996,Quality Issue,10,Approved,3865.51
5692,Quality Issue,3,Approved,2321.74
2332,Damaged,23,Approved,4497.21
2288,Wardrobing,25,Approved,2565.77
364,Quality Issue,21,Approved,1696.5
5255,Wardrobing,7,Pending,3656.15
1411,Damaged,15,Approved,4314.66
5922,Wrong Item,17,Pending,4269.99
2977,Wrong Item,24,Approved,2444.19
5250,Changed Mind,23,Approved,2256.84
1075,Changed Mind,26,Approved,831.54
996,Quality Issue,20,Pending,292.29
4807,Damaged,28,Approved,4664.45
4918,Damaged,25,Approved,3653.63
3259,Damaged,8,Approved,2926.23
193,Changed Mind,22,Approved,2958.7
5663,Wrong Item,5,Approved,214.4
2360,Damaged,23,Approved,2323.38
5616,Wrong Item,8,Rejected,4614.49
5225,Damaged,11,Approved,2363.98
5109,Wardrobing,18,Approved,2945.98
4133,Wrong Item,13,Approved,1947.8
4040,Wardrobing,20,Approved,614.67
3197,Quality Issue,16,Approved,1685.49
149,Quality Issue,20,Approved,516.94
2328,Quality Issue,18,Pending,2935.04
4384,Quality Issue,8,Approved,4910.6
4874,Quality Issue,21,Pending,1877.22
3358,Damaged,28,Pending,4306.35
4258,Wardrobing,18,Approved,309.63
131,Wrong Item,19,Approved,2574.59
2811,Wrong Item,22,Rejected,3306.89
3047,Wrong Item,5,Pending,1664.21
5355,Quality Issue,7,Approved,581.9
1867,Wrong Item,18,Pending,1167.71
1380,Wrong Item,13,Approved,443.05
2115,Damaged,21,Approved,4452.28
1023,Wrong Item,27,Pending,122.45
3351,Damaged,24,Approved,439.92
3857,Changed Mind,8,Rejected,3998.88
4807,Wrong Item,11,Approved,1568.68
5832,Wardrobing,6,Approved,1887.32
442,Quality Issue,5,Pending,1602.77
1484,Changed Mind,23,Approved,4464.46
1805,Wardrobing,21,Rejected,4650.82
1499,Damaged,8,Pending,4651.19
4964,Quality Issue,22,Rejected,1605.98
837,Damaged,15,Pending,1081.86
179,Damaged,26,Pending,4157.18
5164,Wrong Item,22,Approved,4259.93
5770,Quality Issue,10,Approved,1835.95
1359,Changed Mind,16,Approved,2932.23
1998,Wrong Item,9,Approved,2014.57
3020,Changed Mind,27,Rejected,173.4
3156,Damaged,16,Approved,2112.31
5946,Damaged,26,Rejected,4485.21
2425,Damaged,16,Approved,4303.88
73,Quality Issue,16,Approved,608.53
2537,Quality Issue,7,Approved,1604.09
3339,Wrong Item,28,Approved,461.9
3102,Damaged,21,Approved,1560.37
3074,Quality Issue,10,Approved,1558.64
5536,Changed Mind,25,Pending,360.59
4845,Damaged,9,Rejected,4486.7
1511,Changed Mind,5,Pending,4215.4
2132,Quality Issue,21,Rejected,4649.47
4006,Quality Issue,23,Pending,3747.36
2463,Damaged,18,Approved,3824.24
2571,Wardrobing,22,Approved,3957.49
1008,Quality Issue,9,Approved,3408.71
1527,Wrong Item,10,Approved,962.22
4445,Changed Mind,13,Pending,970.91
5058,Changed Mind,8,Rejected,2551.76
4709,Changed Mind,9,Approved,3483.95
1848,Changed Mind,4,Approved,245.62
820,Damaged,9,Approved,2777.38
959,Changed Mind,17,Pending,4446.95
2361,Wrong Item,12,Approved,717.49
3107,Changed Mind,14,Approved,1633.43
5358,Wrong Item,27,Approved,4935.08
5393,Damaged,3,Pending,1711.47
17,Wrong Item,25,Approved,240.86
4246,Changed Mind,3,Approved,3449.84
1793,Quality Issue,16,Approved,4914.92
1187,Changed Mind,6,Approved,1230.23
3331,Damaged,15,Approved,1158.73
204,Damaged,27,Approved,2216.22
2005,Quality Issue,3,Approved,2725.95
3314,Wrong Item,16,Approved,4091.99
1633,Quality Issue,15,Approved,4968.08
3561,Wardrobing,15,Approved,4083.82
2761,Quality Issue,19,Approved,1525.45
4797,Wrong Item,11,Pending,3952.23
1090,Quality Issue,24,Approved,3191.27
343,Wardrobing,9,Approved,2505.66
3178,Quality Issue,12,Approved,3209.86
1542,Changed Mind,15,Pending,2254.85
4241,Wrong Item,27,Pending,3197.83
560,Changed Mind,17,Approved,3710.44
3452,Damaged,25,Approved,167.24
5940,Changed Mind,6,Approved,3119.56
559,Changed Mind,5,Approved,849.94
1811,Wardrobing,16,Approved,1749.55
5067,Damaged,27,Approved,2273.83
3202,Changed Mind,9,Approved,4863.98
1050,Damaged,9,Approved,1695.27
1279,Quality Issue,7,Approved,4114.65
4589,Quality Issue,27,Approved,1751.59
5166,Quality Issue,5,Approved,1223.69
2164,Wrong Item,20,Pending,2226.64
2843,Quality Issue,13,Approved,540.34
4697,Quality Issue,14,Approved,4114.59
1062,Quality Issue,22,Pending,2541.75
1238,Quality Issue,14,Approved,3468.93
4647,Changed Mind,3,Approved,4008.92
1120,Damaged,2,Approved,2103.67
4625,Damaged,3,Approved,2308.5
2983,Quality Issue,25,Approved,1342.47
5941,Changed Mind,28,Rejected,3600.16
198,Wrong Item,25,Approved,4178.08
5676,Wardrobing,2,Approved,2913.35
1352,Wardrobing,14,Approved,289.11
211,Changed Mind,18,Approved,3586.91
4345,Quality Issue,25,Approved,3367.68
3196,Changed Mind,23,Approved,1778.64
5025,Wardrobing,15,Rejected,2105.26
651,Quality Issue,24,Approved,2526.43
485,Damaged,14,Approved,3974.86
3404,Quality Issue,23,Pending,3435.04
5293,Wardrobing,9,Approved,2633.61
2435,Quality Issue,15,Pending,4046.98
4786,Damaged,25,Approved,4309.87
5438,Wardrobing,9,Approved,353.79
5219,Changed Mind,19,Approved,442.09
3053,Wrong Item,10,Approved,2430.78
4191,Wardrobing,14,Rejected,3929.92
3154,Changed Mind,11,Approved,637.86
4045,Changed Mind,20,Approved,4330.61
3403,Wardrobing,23,Pending,772.5
3151,Damaged,26,Approved,3507.84
2621,Changed Mind,12,Approved,4036.24
3917,Wrong Item,8,Rejected,322.87
4507,Changed Mind,28,Approved,4258.84
5515,Changed Mind,13,Approved,4223.27
3680,Changed Mind,20,Approved,815.15
604,Changed Mind,13,Approved,1124.33
3525,Changed Mind,25,Approved,4315.56
1895,Wrong Item,5,Approved,4831.62
161,Wrong Item,4,Approved,2473.07
435,Damaged,12,Approved,715.64
3548,Changed Mind,14,Approved,1469.82
5669,Quality Issue,23,Pending,1757.52
3034,Quality Issue,15,Rejected,3192.76
2672,Damaged,9,Approved,3636.46
532,Quality Issue,5,Approved,3073.16
4053,Quality Issue,24,Pending,4462.59
333,Wardrobing,16,Approved,151.91
5047,Changed Mind,28,Approved,2010.6
4899,Quality Issue,11,Approved,1529.83
5947,Changed Mind,9,Approved,3783.36
1706,Damaged,10,Pending,3436.28
971,Damaged,14,Pending,4465.4
1798,Quality Issue,6,Approved,1635.19
4798,Changed Mind,6,Approved,4292.14
1313,Damaged,24,Pending,2737.96
5325,Damaged,21,Approved,851.42
926,Quality Issue,16,Pending,4162.45
294,Damaged,16,Approved,1244.5
1317,Wrong Item,16,Approved,3825.33
4525,Quality Issue,18,Pending,2730.77
3614,Wardrobing,10,Approved,2622.93
2129,Wrong Item,24,Approved,2721.12
3937,Damaged,3,Approved,4879.82
3892,Wardrobing,4,Approved,2964.77
3329,Damaged,24,Rejected,316.48
3085,Changed Mind,16,Approved,4783.9
609,Wrong Item,10,Approved,1480.15
1559,Damaged,26,Pending,2403.94
3167,Wardrobing,25,Pending,4133.27
812,Changed Mind,28,Approved,514.46
2856,Damaged,3,Pending,1239.62
702,Wrong Item,20,Approved,4396.67
4724,Changed Mind,3,Rejected,674.34
620,Quality Issue,4,Approved,2631.81
556,Wardrobing,4,Pending,1010.83
3827,Damaged,23,Pending,1834.68
1324,Changed Mind,22,Pending,3973.14
2109,Damaged,27,Approved,4799.39
1886,Wrong Item,20,Rejected,2912.15
1300,Changed Mind,18,Approved,1873.53
4571,Changed Mind,7,Approved,492.74
4152,Damaged,21,Pending,2067.26
1433,Damaged,27,Rejected,4087.96
4122,Changed Mind,12,Approved,3807.67
4281,Damaged,21,Approved,1846.27
3236,Wrong Item,16,Approved,932.63
3471,Changed Mind,1,Rejected,2764.09
5610,Damaged,24,Approved,4177.26
2724,Changed Mind,10,Pending,2855.38
2313,Damaged,26,Approved,2754.33
3235,Quality Issue,29,Approved,3562.88
5016,Quality Issue,6,Approved,734.05
4258,Damaged,16,Approved,3131.32
451,Quality Issue,3,Approved,482.49
2756,Wrong Item,12,Pending,882.51
4439,Changed Mind,13,Approved,352.12
1344,Changed Mind,20,Approved,3109.82
5931,Changed Mind,3,Approved,4824.56
4849,Wrong Item,12,Rejected,826.86
5080,Changed Mind,23,Approved,2405.83
491,Wardrobing,2,Rejected,4480.18
3478,Wrong Item,3,Pending,4265.13
3167,Damaged,12,Approved,2173.67
3761,Damaged,23,Approved,3749.05
5102,Wrong Item,5,Pending,311.9
2120,Wrong Item,17,Approved,3807.04
3204,Wardrobing,16,Pending,3655.42
4077,Wardrobing,21,Approved,2956.11
4520,Damaged,21,Approved,660.09
4623,Wardrobing,16,Approved,1551.43
2022,Changed Mind,14,Approved,941.46
5990,Quality Issue,24,Approved,388.81
58,Wardrobing,13,Approved,4506.02
2955,Changed Mind,14,Approved,989.91
3653,Quality Issue,14,Approved,1112.65
368,Damaged,12,Approved,3533.77
2707,Damaged,20,Approved,1678.06
3576,Wardrobing,20,Approved,2084.16
3646,Damaged,27,Pending,377.18
715,Damaged,15,Pending,4641.11
1666,Wrong Item,23,Approved,4982.52
1469,Quality Issue,11,Approved,1904.64
3840,Wrong Item,28,Approved,1156.55
1973,Wardrobing,27,Approved,3558.28
3429,Wrong Item,18,Approved,3812.92
4387,Changed Mind,22,Pending,852.76
4784,Quality Issue,18,Pending,2485.84
1103,Quality Issue,8,Approved,1057.95
5422,Damaged,28,Approved,1245.29
995,Wrong Item,22,Approved,2519.52
132,Changed Mind,14,Approved,2058.21
270,Changed Mind,9,Rejected,2427.56
1207,Wrong Item,21,Approved,1983.08
5240,Wardrobing,14,Approved,458.21
1248,Changed Mind,25,Approved,473.38
4162,Damaged,8,Approved,1383.6
2511,Quality Issue,17,Approved,2662.27
240,Changed Mind,6,Approved,1143.44
2665,Changed Mind,22,Approved,3165.05
170,Damaged,13,Approved,3832.57
2858,Damaged,8,Rejected,4471.96
3353,Wrong Item,17,Approved,4724.14
3129,Wrong Item,18,Approved,1887.31
1696,Damaged,11,Approved,4720.87
4600,Quality Issue,28,Pending,4389.11
3581,Quality Issue,5,Approved,1646.86
1529,Damaged,11,Pending,1912.74
2608,Quality Issue,9,Pending,922.79
652,Damaged,27,Approved,4358.4
5540,Wrong Item,9,Pending,2694.42
4519,Changed Mind,8,Approved,1108.62
1727,Changed Mind,18,Approved,4065.95
4050,Damaged,10,Approved,4266.91
4075,Changed Mind,10,Approved,3234.39
3659,Changed Mind,9,Approved,2032.5
325,Quality Issue,17,Approved,1178.18
5272,Wardrobing,23,Approved,3855.2
5736,Damaged,15,Approved,3875.41
5845,Damaged,27,Approved,2603.03
5885,Changed Mind,10,Approved,3739.4
5573,Changed Mind,1,Approved,1078.98
4435,Wrong Item,23,Approved,2694.89
342,Wardrobing,4,Approved,1693.27
2792,Changed Mind,2,Rejected,4958.95
1471,Damaged,29,Approved,2179.23
1320,Damaged,21,Approved,1107.5
4984,Wardrobing,9,Approved,1061.03
4876,Wardrobing,1,Pending,4978.48
3133,Changed Mind,26,Rejected,4996.19
4419,Damaged,11,Approved,4018.42
777,Wrong Item,15,Approved,2454.56
1332,Wardrobing,18,Approved,3362.44
5163,Damaged,25,Approved,3539.43
2708,Wrong Item,28,Approved,738.83
3280,Changed Mind,22,Approved,804.78
2777,Damaged,14,Approved,2030.75
1213,Damaged,14,Approved,1936.49
4959,Wardrobing,20,Approved,2393.64
4550,Wrong Item,4,Approved,1583.45
4104,Quality Issue,14,Approved,3128.12
2120,Damaged,12,Approved,3799.28
3860,Damaged,28,Approved,4369.65
5720,Quality Issue,26,Pending,2105.97
3899,Quality Issue,10,Approved,1530.97
2966,Wrong Item,20,Approved,835.03
